ID,Station Name,City,Access Days Time,Facility Type,Latitude,Longitude,EV Network,Owner Type Code,County
346873,ENUM-WASH-LOT WASH-LOT-ADA,Enumclaw,24 hours daily,,47.204703,-121.986153,ChargePoint Network,,King
346926,SOPER C STORE,Marysville,24 hours daily,,48.02211372129016,-122.1119879867519,Blink Network,,Snohomish
347538,4TH & FRANKLIN CAMAS EAST,Camas,24 hours daily,,45.587255,-122.401791,ChargePoint Network,,Clark
347648,Bob's Burgers & Brews - Tesla Supercharger,Burlington,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,RESTAURANT,48.509422,-122.337786,Tesla,P,Skagit
361106,The Harvester,Spangle,24 hours daily,,47.428213,-117.383833,EV Connect,,Spokane
347733,YNLCH YNLCH,Toppenish,24 hours daily,,46.373754,-120.339208,ChargePoint Network,,Yakima
347782,BELLINGHAM CITY SUNSET POND 1,Bellingham,24 hours daily,,48.776536,-122.464138,ChargePoint Network,,Whatcom
347793,AMZ SEA43 - 21,Seattle,24 hours daily,,47.617233,-122.340515,ChargePoint Network,,King
347794,AMZ SEA43 - 22,Seattle,24 hours daily,,47.61739,-122.340317,ChargePoint Network,,King
347795,AMZ SEA43 - 20,Seattle,24 hours daily,,47.617339,-122.340254,ChargePoint Network,,King
347796,AMZ SEA43 - 23,Seattle,24 hours daily,,47.617271,-122.340472,ChargePoint Network,,King
347797,AMZ SEA43 - 25,Seattle,24 hours daily,,47.617423,-122.34026,ChargePoint Network,,King
347798,AMZ SEA43 - 24,Seattle,24 hours daily,,47.617368,-122.34021,ChargePoint Network,,King
347799,AMZ SEA43 - 26,Seattle,24 hours daily,,47.617022,-122.339827,ChargePoint Network,,King
347800,AMZ SEA43 - 27,Seattle,24 hours daily,,47.617321,-122.340248,ChargePoint Network,,King
347801,AMZ SEA43 - 28,Seattle,24 hours daily,,47.61734,-122.340255,ChargePoint Network,,King
347916,Skamania Lodge,Stevenson,24 hours daily,,45.685433,-121.905968,FLO,,Skamania
347961,Kaiser Permanente - Everett WA,Renton,24 hours daily,,47.45808142595968,-122.2378297186017,Blink Network,,King
348157,Belle Harbour,Bellevue,24 hours daily,,47.63051298540834,-122.1851489601282,Blink Network,,King
348750,Pacific Energy Concept,Vancouver,24 hours daily,OFFICE_BLDG,45.62363,-122.67335,LOOP,P,Clark
348916,YNLCH YNLCH 2,Toppenish,24 hours daily,,46.373778,-120.339185,ChargePoint Network,,Yakima
349015,BELLINGHAM CITY DEPOT MARKET 2,Bellingham,24 hours daily,,48.747721,-122.480014,ChargePoint Network,,Whatcom
349016,BELLINGHAM CITY HARRIS 2,Bellingham,24 hours daily,,48.720103,-122.507869,ChargePoint Network,,Whatcom
349114,HASCO STATION 01,Everett,24 hours daily,,47.883444,-122.237482,ChargePoint Network,,Snohomish
353036,Martin Luther King Community Center,Spokane,24 hours daily,,47.651327,-117.377741,EV Connect,,Spokane
231054,North East Community Center,Spokane,24 hours daily,,47.693653,-117.374808,EV Connect,,Spokane
349768,Safeway Auburn #0531,Auburn,24 hours daily,,47.3059473,-122.2273587,eVgo Network,,King
349850,Weatherford Apartments,Seattle,24 hours daily,,47.61997513268869,-122.3146765024578,Blink Network,,King
389825,Rockwood PM - Adirondack Lodge,Spokane,24 hours daily,,47.61438,-117.370552,FLO,,Spokane
390184,NE Washington ESD101 - Public,Spokane,24 hours daily,,47.615244,-117.370158,FLO,,Spokane
390185,NE Washington ESD101 - Workplace,Spokane,24 hours daily,,47.615244,-117.370158,FLO,,Spokane
350553,WSU Visitor Center,Pullman,24 hours daily,,46.729828,-117.17454,EV Connect,,Whitman
350620,SUBARU PUYALLUP LEVEL 3 CHARGER,Puyallup,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,47.200288,-122.302864,ChargePoint Network,,Pierce
350632,BELLINGHAM CITY MILL 2,Bellingham,24 hours daily,,48.720867,-122.504317,ChargePoint Network,,Whatcom
350721,Chevrolet of Everett,Everett,24 hours daily,,47.931604,-122.219555,EV Connect,,Snohomish
311814,Moran Prairie Library,Spokane,24 hours daily,,47.599475,-117.369543,EV Connect,,Spokane
351247,Talking Cedar Restaurant - Tesla Supercharger,Rochester,24 hours daily,RESTAURANT,46.801303,-123.015145,Tesla,P,Thurston
351317,Five Star Ford,Aberdeen,24 hours daily,CAR_DEALER,46.97646149,-123.8098779,RED_E,P,Grays Harbor
351318,Bellingham Ford,Bellingham,24 hours daily,CAR_DEALER,48.75415016,-122.4634988,RED_E,P,Whatcom
350464,Moran Prarie Library,Spokane,24 hours daily,LIBRARY,47.59992896,-117.3692093,Non-Networked,P,Spokane
351633,SUBARU PUYALLUP SHOP - JM BAY,Puyallup,24 hours daily,,47.20022,-122.302876,ChargePoint Network,,Pierce
351634,SUBARU PUYALLUP OUTSIDE OF SHOP,Puyallup,24 hours daily,,47.200286,-122.302854,ChargePoint Network,,Pierce
351635,SUBARU PUYALLUP SHOP - JO BAY,Puyallup,24 hours daily,,47.200264,-122.302865,ChargePoint Network,,Pierce
351752,B-25 B-25,Seattle,24 hours daily,,47.616311,-122.352152,ChargePoint Network,,King
351916,BELLINGHAM CITY POST POINT 1,Bellingham,24 hours daily,,48.71889,-122.514222,ChargePoint Network,,Whatcom
352096,Vincino Apartments (ADA Stall),Bellevue,24 hours daily,,47.62784124342821,-122.1685884795187,Blink Network,,King
352188,Primrose Plaza II,Selah,24 hours daily,,46.64480516380948,-120.5315509815076,Blink Network,,Yakima
352259,AMZ SEA42 - 23,Seattle,24 hours daily,,47.616681,-122.338849,ChargePoint Network,,King
352271,AMZ SEA20-22 007,Seattle,24 hours daily,,47.622845,-122.336749,ChargePoint Network,,King
352272,AMZ SEA20-22 008,Seattle,24 hours daily,,47.622852,-122.336726,ChargePoint Network,,King
352273,AMZ SEA20-22 006,Seattle,24 hours daily,,47.622842,-122.336819,ChargePoint Network,,King
352274,AMZ SEA20-22 009,Seattle,24 hours daily,,47.622837,-122.336739,ChargePoint Network,,King
352275,AMZ SEA20-22 010,Seattle,24 hours daily,,47.622852,-122.336741,ChargePoint Network,,King
352276,AMZ SEA20-22 011,Seattle,24 hours daily,,47.622852,-122.336739,ChargePoint Network,,King
352277,AMZ SEA20-22 012,Seattle,24 hours daily,,47.622866,-122.336696,ChargePoint Network,,King
352278,AMZ SEA20-22 015,Seattle,24 hours daily,,47.622846,-122.336704,ChargePoint Network,,King
352279,AMZ SEA20-22 014,Seattle,24 hours daily,,47.622823,-122.336677,ChargePoint Network,,King
352280,AMZ SEA20-22 013,Seattle,24 hours daily,,47.622744,-122.33662,ChargePoint Network,,King
352349,Kaiser Permanente Puyallup Medical Center,Puyallup,24 hours daily,HOSPITAL,47.15536075,-122.2806456,POWERFLEX,P,Pierce
352350,Kaiser Permanente Renton Medical Center,Renton,24 hours daily,HOSPITAL,47.45529974,-122.23893,POWERFLEX,P,King
352351,Kaiser Permanente Renton Medical Center,Renton,24 hours daily,HOSPITAL,47.45636784,-122.2389598,POWERFLEX,P,King
352438,Emerald Heights Courtyard Building,Redmond,24 hours daily,,47.69810366854399,-122.1090289601253,Blink Network,,King
352460,CITY OF LACEY RAC1,Lacey,24 hours daily,,47.046383,-122.763027,ChargePoint Network,,Thurston
352607,Twisp Works,Twisp,,,48.3617433,-120.1201649,EVCS,,Okanogan
352642,GOOGLE WA-KU-05,Kirkland,24 hours daily,,47.6779,-122.19888,ChargePoint Network,,King
352643,GOOGLE WA-KU-04,Kirkland,24 hours daily,,47.677902,-122.198875,ChargePoint Network,,King
352644,GOOGLE WA-KU-03,Kirkland,24 hours daily,,47.677901,-122.198886,ChargePoint Network,,King
352645,GOOGLE WA-KU-02,Kirkland,24 hours daily,,47.677911,-122.19888,ChargePoint Network,,King
352646,GOOGLE WA-KU-01,Kirkland,24 hours daily,,47.677896,-122.19888,ChargePoint Network,,King
352673,AMZ SEA29 - 16,Seattle,24 hours daily,,47.620432,-122.336283,ChargePoint Network,,King
352674,AMZ SEA29 - 17,Seattle,24 hours daily,,47.620424,-122.336299,ChargePoint Network,,King
352722,CON PL P2,Seattle,24 hours daily,,47.612201,-122.345015,ChargePoint Network,,King
352725,AMZ SEA27.28 - 16,Seattle,24 hours daily,,47.621533,-122.336347,ChargePoint Network,,King
352726,AMZ SEA27.28 - 17,Seattle,24 hours daily,,47.621552,-122.336279,ChargePoint Network,,King
352999,AMZ SEA27.28 - 18,Seattle,24 hours daily,,47.621546,-122.336345,ChargePoint Network,,King
353000,AMZ SEA27.28 - 19,Seattle,24 hours daily,,47.621539,-122.336329,ChargePoint Network,,King
353001,AMZ SEA27.28 - 20,Seattle,24 hours daily,,47.62155,-122.336344,ChargePoint Network,,King
98721,SCAFCO,Spokane,24 hours daily,,47.659232,-117.368859,EV Connect,,Spokane
353165,SHOP 1 PARKING LOT,Everett,24 hours daily,,47.893871,-122.253147,ChargePoint Network,,Snohomish
353431,WCEH Sultan - Chevron,Sultan,,,47.8675922,-121.7770359,EVCS,,Snohomish
390063,ICCU SSH-120 3,Spokane,24 hours daily,,47.626625,-117.368192,ChargePoint Network,,Spokane
390064,ICCU SSH-120 1,Spokane,24 hours daily,,47.626537,-117.368188,ChargePoint Network,,Spokane
390065,ICCU SSH-120 2,Spokane,24 hours daily,,47.626424,-117.368178,ChargePoint Network,,Spokane
353509,CITY LIGHT SHORELINE 2,Shoreline,24 hours daily,,47.742599,-122.350194,ChargePoint Network,,King
353541,CITY LIGHT SHORELINE 4,Shoreline,24 hours daily,,47.742649,-122.350367,ChargePoint Network,,King
353542,CITY LIGHT SHORELINE 1,Shoreline,24 hours daily,,47.742615,-122.350315,ChargePoint Network,,King
353546,CITY LIGHT SHORELINE 3,Shoreline,24 hours daily,,47.742601,-122.350479,ChargePoint Network,,King
353791,Shoreline Marketplace - Tesla Supercharger,Shoreline,24 hours daily,SHOPPING_CENTER,47.755773,-122.34374,Tesla,P,King
353794,REI - Tesla Supercharger,Tacoma,24 hours daily,SHOPPING_CENTER,47.221444,-122.465796,Tesla,P,Pierce
353863,Security Properties Toscana Apartments,Lacey,24 hours daily,,47.07006413524532,-122.788418532914,Blink Network,,Thurston
354038,AMZ SEA27.28 - 22,Seattle,24 hours daily,,47.621538,-122.337002,ChargePoint Network,,King
354324,AMZ SEA41 - 27,Seattle,24 hours daily,,47.616081,-122.339874,ChargePoint Network,,King
354325,AMZ SEA41 - 28,Seattle,24 hours daily,,47.616105,-122.339962,ChargePoint Network,,King
354326,AMZ SEA41 - 29,Seattle,24 hours daily,,47.615845,-122.340195,ChargePoint Network,,King
354327,AMZ SEA41 - 26,Seattle,24 hours daily,,47.615857,-122.340172,ChargePoint Network,,King
354328,AMZ SEA41 - 25,Seattle,24 hours daily,,47.615824,-122.340175,ChargePoint Network,,King
354329,AMZ SEA41 - 33,Seattle,24 hours daily,,47.616138,-122.34008,ChargePoint Network,,King
354330,AMZ SEA41 - 34,Seattle,24 hours daily,,47.61603,-122.340176,ChargePoint Network,,King
354331,AMZ SEA41 - 35,Seattle,24 hours daily,,47.615827,-122.340219,ChargePoint Network,,King
354332,AMZ SEA41 - 38,Seattle,24 hours daily,,47.61614,-122.339887,ChargePoint Network,,King
354333,AMZ SEA41 - 40,Seattle,24 hours daily,,47.615979,-122.340345,ChargePoint Network,,King
354334,AMZ SEA41 - 44,Seattle,24 hours daily,,47.6161,-122.339909,ChargePoint Network,,King
354335,AMZ SEA41 - 31,Seattle,24 hours daily,,47.616104,-122.339857,ChargePoint Network,,King
354336,AMZ SEA41 - 30,Seattle,24 hours daily,,47.616108,-122.339884,ChargePoint Network,,King
354337,AMZ SEA41 - 32,Seattle,24 hours daily,,47.616198,-122.340016,ChargePoint Network,,King
354338,AMZ SEA41 - 36,Seattle,24 hours daily,,47.616115,-122.339868,ChargePoint Network,,King
354339,AMZ SEA41 - 41,Seattle,24 hours daily,,47.615946,-122.340205,ChargePoint Network,,King
354340,AMZ SEA41 - 39,Seattle,24 hours daily,,47.615958,-122.340307,ChargePoint Network,,King
354341,AMZ SEA41 - 42,Seattle,24 hours daily,,47.616179,-122.339974,ChargePoint Network,,King
354342,AMZ SEA41 - 43,Seattle,24 hours daily,,47.616093,-122.339944,ChargePoint Network,,King
354343,AMZ SEA41 - 37,Seattle,24 hours daily,,47.616105,-122.339872,ChargePoint Network,,King
354346,AMZ SEA44 - 14,Seattle,24 hours daily,,47.616947,-122.340723,ChargePoint Network,,King
354347,AMZ SEA44 - 13,Seattle,24 hours daily,,47.616563,-122.340892,ChargePoint Network,,King
354348,AMZ SEA44 - 12,Seattle,24 hours daily,,47.617012,-122.340637,ChargePoint Network,,King
354349,AMZ SEA44 - 11,Seattle,24 hours daily,,47.616956,-122.34076,ChargePoint Network,,King
354350,AMZ SEA44 - 10,Seattle,24 hours daily,,47.617055,-122.340658,ChargePoint Network,,King
354682,Target - Tesla Supercharger,Silverdale,24 hours daily,SHOPPING_CENTER,47.658951,-122.693641,Tesla,P,Kitsap
354737,BELLINGHAM CITY W LAUREL 1,Bellingham,24 hours daily,,48.747646,-122.485319,ChargePoint Network,,Whatcom
354801,112th at 12th OfficeBuilding,Bellevue,24 hours daily,,47.620174,-122.190549,FLO,,King
354804,Kitsap Bank - 4714 Point,Gig Harbor,,,47.3010648,-122.5798431,EVCS,,Pierce
355024,Block 7,Vancouver,24 hours daily,,45.624901,-122.679019,EV Connect,,Clark
355069,Seattle Honda,Seattle,24 hours daily,,47.5855321922408,-122.3220137897597,Blink Network,,King
355160,BELLINGHAM CITY SQUALICUM 2,Bellingham,24 hours daily,,48.766814,-122.500185,ChargePoint Network,,Whatcom
355161,BELLINGHAM CITY POLICE 1,Bellingham,24 hours daily,,48.756559,-122.480254,ChargePoint Network,,Whatcom
355486,La Quinta Inn & Suites Marysville,Marysville,24 hours daily,,48.09885,-122.17922,Blink Network,,Snohomish
355540,"ARCO, 116th Ave SE, WA",Kent,24 hours daily,,47.386752,-122.186104,BP_PULSE,,King
355554,North Bend Premium Outlets - Tesla Supercharger,North Bend,24 hours daily,SHOPPING_CENTER,47.490839,-121.796397,Tesla,P,King
390578,5401 S Regal St,Spokane,24 hours daily,,47.604742,-117.36784,EV Connect,,Spokane
355762,WDVA THP,Port Orchard,24 hours daily,,47.546429,-122.616032,ChargePoint Network,,Kitsap
355831,CON PL PB,Seattle,24 hours daily,,47.612222,-122.34511,ChargePoint Network,,King
355894,Karlo Vancouver,Olympia,24 hours daily,,47.05013074435453,-122.9017155617685,Blink Network,,Thurston
356009,TLCMP CLUBHOUSE 2,Poulsbo,24 hours daily,,47.765325,-122.654988,ChargePoint Network,,Kitsap
356010,TLCMP C1 B,Poulsbo,24 hours daily,,47.764643,-122.654757,ChargePoint Network,,Kitsap
356011,TLCMP CLUBHOUSE 1,Poulsbo,24 hours daily,,47.765383,-122.654752,ChargePoint Network,,Kitsap
356012,TLCMP C1 A,Poulsbo,24 hours daily,,47.764899,-122.654779,ChargePoint Network,,Kitsap
356026,TLCMP D1 A,Poulsbo,24 hours daily,,47.764735,-122.654757,ChargePoint Network,,Kitsap
356082,"CircleK - Ellensburg, WA",Ellensburg,24 hours daily,CONVENIENCE_STORE,46.97737,-120.54253,CIRCLE_K,P,Kittitas
356218,Surfhouse Pub,Pacific Beach,24 hours daily,BREWERY_DISTILLERY_WINERY,47.20868,-124.20319,EVMATCH,P,Grays Harbor
356355,WDVA WWVH2,Walla Walla,24 hours daily,,46.05314,-118.354114,ChargePoint Network,,Walla Walla
356389,Oregon 42 Apartments,Seattle,24 hours daily,,47.5627154,-122.3852736,Blink Network,,King
356417,BSD501 DISTRICT OFC 1,Bellingham,24 hours daily,,48.771898,-122.448786,ChargePoint Network,,Whatcom
356418,BSD501 DISTRICT OFC 2,Bellingham,24 hours daily,,48.771892,-122.448653,ChargePoint Network,,Whatcom
356419,BSD501 DISTRICT OFC 3,Bellingham,24 hours daily,,48.772057,-122.448701,ChargePoint Network,,Whatcom
356421,AMZ SEA25.26 - 14,Seattle,24 hours daily,,47.623958,-122.336996,ChargePoint Network,,King
356422,AMZ SEA25.26 - 13,Seattle,24 hours daily,,47.624145,-122.33669,ChargePoint Network,,King
356423,AMZ SEA25.26 - 12,Seattle,24 hours daily,,47.624153,-122.336686,ChargePoint Network,,King
356467,Enel X - Chevron Parking Lot,Battle Ground,24 hours daily; Use Enel X mobile app to activate,GAS_STATION,45.78079337,-122.5315899,Non-Networked,P,Clark
357130,Plum Court Apartments,Kirkland,24 hours daily,,47.672252,-122.199542,Blink Network,,King
357155,TAC RDC HFTTACRDC1,Puyallup,24 hours daily,,47.079897,-122.337001,ChargePoint Network,,Pierce
357182,"ARCO, NE Woodinville Duvall Rd, WA",Woodinville,24 hours daily,,47.76178,-122.132387,BP_PULSE,,King
357468,AMZ SEA113 - 2,Bellevue,24 hours daily,,47.610495,-122.199455,ChargePoint Network,,King
357469,AMZ SEA113 - 3,Bellevue,24 hours daily,,47.610483,-122.19951,ChargePoint Network,,King
357470,AMZ SEA113 - 6,Bellevue,24 hours daily,,47.610586,-122.199337,ChargePoint Network,,King
357471,AMZ SEA113 - 5,Bellevue,24 hours daily,,47.610482,-122.199579,ChargePoint Network,,King
357472,AMZ SEA113 - 4,Bellevue,24 hours daily,,47.610477,-122.199538,ChargePoint Network,,King
357473,AMZ SEA113 - 1,Bellevue,24 hours daily,,47.610399,-122.199149,ChargePoint Network,,King
357636,LINC SQUARE EXP LSS P3 248-249,Bellevue,24 hours daily,,47.61418,-122.200734,ChargePoint Network,,King
357664,CPU CPU EC 3 (ADA),Vancouver,24 hours daily,,45.630243,-122.663015,ChargePoint Network,,Clark
357714,KCR PUBLIC KCR PUBLIC,Bremerton,24 hours daily,,47.572114,-122.630995,ChargePoint Network,,Kitsap
357875,CPU EC 2,Vancouver,24 hours daily,,45.630227,-122.663036,ChargePoint Network,,Clark
357943,CPU CPU EC 1,Vancouver,24 hours daily,,45.629422,-122.663314,ChargePoint Network,,Clark
357971,North Correctional Facility Parking Lot,Ellensburg,24 hours daily,,46.99819044793039,-120.5497170040834,Blink Network,,Kittitas
357978,AMZ SEA40-14,Seattle,24 hours daily,,47.615111,-122.338365,ChargePoint Network,,King
357979,AMZ SEA40-15,Seattle,24 hours daily,,47.6151,-122.338386,ChargePoint Network,,King
357980,AMZ SEA40-17,Seattle,24 hours daily,,47.614992,-122.338277,ChargePoint Network,,King
357981,AMZ SEA40-16,Seattle,24 hours daily,,47.615004,-122.3383,ChargePoint Network,,King
358430,Ford Charge - Scarff Ford,Auburn,24 hours daily,CAR_DEALER,47.3123751,-122.2262719,FORD_CHARGE,P,King
358431,Ford Charge - Korum Lincoln,Puyallup,7:30am-6:30pm M-Sat; 11am-6:30pm Sun,CAR_DEALER,47.19895082,-122.2963238,FORD_CHARGE,P,Pierce
358432,Ford Charge - Vancouver Ford,Vancouver,24 hours daily,CAR_DEALER,45.65040489,-122.6034372,FORD_CHARGE,P,Clark
358434,Ford Charge - Pat Armstrong Ford,East Wenatchee,24 hours daily,CAR_DEALER,47.39996603,-120.2770656,FORD_CHARGE,P,Douglas
358435,Ford Charge - Jess Ford of Pullman,Pullman,24 hours daily,CAR_DEALER,46.71003329,-117.2002673,FORD_CHARGE,P,Whitman
358464,AMZ SEA40-19,Seattle,24 hours daily,,47.614982,-122.338297,ChargePoint Network,,King
358465,AMZ SEA40-18,Seattle,24 hours daily,,47.614986,-122.33829,ChargePoint Network,,King
358466,AMZ SEA40-26,Seattle,24 hours daily,,47.615012,-122.33832,ChargePoint Network,,King
358467,AMZ SEA40-25,Seattle,24 hours daily,,47.615014,-122.338291,ChargePoint Network,,King
358468,AMZ SEA40-24,Seattle,24 hours daily,,47.61502,-122.338311,ChargePoint Network,,King
358469,AMZ SEA40-23,Seattle,24 hours daily,,47.614974,-122.338306,ChargePoint Network,,King
358470,AMZ SEA40-22,Seattle,24 hours daily,,47.614997,-122.338314,ChargePoint Network,,King
358471,AMZ SEA40-21,Seattle,24 hours daily,,47.614998,-122.338285,ChargePoint Network,,King
358472,AMZ SEA40-32,Seattle,24 hours daily,,47.615004,-122.338268,ChargePoint Network,,King
358473,AMZ SEA40-31,Seattle,24 hours daily,,47.615003,-122.33833,ChargePoint Network,,King
358474,AMZ SEA40-30,Seattle,24 hours daily,,47.615302,-122.338526,ChargePoint Network,,King
358475,AMZ SEA40-29,Seattle,24 hours daily,,47.615283,-122.338545,ChargePoint Network,,King
358476,AMZ SEA40-28,Seattle,24 hours daily,,47.615331,-122.338553,ChargePoint Network,,King
358477,AMZ SEA40-27,Seattle,24 hours daily,,47.615323,-122.338563,ChargePoint Network,,King
358544,Baker Road Cabin - Tesla Destination,Randle,,,46.573332,-121.704176,Tesla Destination,P,Lewis
395222,SPOKANE CHARGER HD SPOKANE 3,Spokane,24 hours daily,,47.612738,-117.366765,ChargePoint Network,,Spokane
358555,"Port Ludlow, WA - Tesla Destination",Port Ludlow,,,47.922465,-122.682648,Tesla Destination,P,Jefferson
358565,Homewood Suites by Hilton Seattle Downtown - Tesla Destination,Seattle,,,47.620565,-122.359182,Tesla Destination,P,King
358705,Isenhower Cellars - Tesla Destination,Walla Walla,,,46.022906,-118.360066,Tesla Destination,P,Walla Walla
358812,Millennium Tower - Tesla Destination,Seattle,,,47.599191,-122.331591,Tesla Destination,P,King
358843,AGC of Washington - Tesla Destination,Seattle,,,47.630012,-122.33959,Tesla Destination,P,King
